split,evaluation,prior_return_tail,si_tail,prior_return_signal,si_signal,target,base_n,high_si_n,other_si_n,high_si_events,other_si_events,high_si_event_rate,other_si_event_rate,event_rate_difference,event_rate_lift,target_difference,target_bootstrap_ci_low,target_bootstrap_ci_high,high_si_mean_return_1d,other_si_mean_return_1d,return_difference_1d,return_ci_low_1d,return_ci_high_1d,high_si_mean_return_3d,other_si_mean_return_3d,return_difference_3d,return_ci_low_3d,return_ci_high_3d,high_si_mean_return_5d,other_si_mean_return_5d,return_difference_5d,return_ci_low_5d,return_ci_high_5d,high_si_mean_return_10d,other_si_mean_return_10d,return_difference_10d,return_ci_low_10d,return_ci_high_10d,high_si_mean_return_20d,other_si_mean_return_20d,return_difference_20d,return_ci_low_20d,return_ci_high_20d
window_2,validation,0.025,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,894,30,864,9,115,0.3,0.13310185185185186,0.16689814814814813,2.253913043478261,0.16689814814814813,0.003703703703703709,0.33796875,-0.012685518883962467,0.0028919411551835616,-0.015577460039146028,-0.044113387761660364,0.01206157431421409,-0.04123022554061061,0.005453620128158935,-0.04668384566876954,-0.08817126261333705,-0.006493629483332446,-0.05980569355458013,0.00392413775148036,-0.0637298313060605,-0.11642153331580293,-0.014932805650464228,-0.042757023191882036,0.010303385963420984,-0.05306040915530302,-0.13037064252557484,0.04264087603530815,0.01882745106135552,0.01393622838611734,0.00489122267523818,-0.1394636730007594,0.20867716358983737
window_2,validation,0.025,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,894,20,874,8,116,0.4,0.13272311212814644,0.26727688787185355,3.0137931034482763,0.26727688787185355,0.06032608695652176,0.47871853546910753,-0.020311618093117746,0.00288821962634105,-0.023199837719458796,-0.06767677805113685,0.013654900742429567,-0.05243940267613055,0.005175982926811915,-0.057615385602942465,-0.11821315556720463,-0.0031250077835288798,-0.07761123439972492,0.003602412927501285,-0.0812136473272262,-0.14750786962387244,-0.014006342848186547,-0.0814980394428786,0.010582809571506684,-0.09208084901438529,-0.16251039632687472,-0.02902225832933927,0.018568032743526277,0.01399812837823286,0.004569904365293417,-0.19079648028696658,0.27653494404276413
window_2,validation,0.01,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,494,21,473,8,76,0.38095238095238093,0.160676532769556,0.22027584818282492,2.3709273182957395,0.22027584818282492,0.012833484345112231,0.42766535789791604,-0.024112422059306294,0.00490625602053587,-0.029018678079842163,-0.06979596090942353,0.00823569117605155,-0.04887994353770877,0.0055327483980862156,-0.05441269193579498,-0.11252274909731338,0.0005013410535282036,-0.08791789113834649,0.007288374416322036,-0.09520626555466852,-0.15686111619570942,-0.03342888707587937,-0.12759836303477912,0.01292112925259507,-0.14051949228737418,-0.2010345240509461,-0.08068823793583416,-0.052995269442412916,0.006878368043710715,-0.059873637486123635,-0.26219343595224937,0.22426854609009264
window_2,validation,0.01,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,494,21,473,8,76,0.38095238095238093,0.160676532769556,0.22027584818282492,2.3709273182957395,0.22027584818282492,0.019228833182321547,0.4456860968488876,-0.024112422059306294,0.00490625602053587,-0.029018678079842163,-0.06788103948086475,0.007817847697120413,-0.04887994353770877,0.0055327483980862156,-0.05441269193579498,-0.11531325021117284,-0.0007800324008033501,-0.08791789113834649,0.007288374416322036,-0.09520626555466852,-0.15712539958356447,-0.03323143327597331,-0.12759836303477912,0.01292112925259507,-0.14051949228737418,-0.20412392646279667,-0.07878998186435147,-0.052995269442412916,0.006878368043710715,-0.059873637486123635,-0.2594656471325854,0.22079736358867014
window_2,validation,0.01,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,494,20,474,8,76,0.4,0.16033755274261605,0.23966244725738398,2.494736842105263,0.23966244725738398,0.033333333333333354,0.4650158227848099,-0.023992635249106557,0.0048399808849159615,-0.028832616134022517,-0.06908971369766867,0.009130050164830733,-0.05388335548632526,0.005629068117572577,-0.059512423603897836,-0.11615210745683656,-0.002529910952020074,-0.0916739347264922,0.007246000167816224,-0.09891993489430842,-0.16232125812123938,-0.037315642461084576,-0.129453602084528,0.012702954756197612,-0.14215655684072562,-0.2050225676847521,-0.08354123731814328,-0.05157739177547247,0.006692226290915497,-0.05826961806638797,-0.2671929706564526,0.24189435463852743
window_2,validation,0.01,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,494,15,479,6,78,0.4,0.162839248434238,0.23716075156576202,2.4564102564102566,0.23716075156576202,,,-0.0210323988436994,0.004446313605685858,-0.02547871244938526,,,-0.05780007046606508,0.005130505709799309,-0.06293057617586438,,,-0.09759863027305792,0.006398966261191889,-0.10399759653424981,,,-0.13347236587007588,0.011344914406676926,-0.1448172802767528,,,0.015663177457647923,0.0039783293622542345,0.011684848095393689,,
window_2,validation,0.01,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,494,8,486,5,79,0.625,0.16255144032921812,0.4624485596707819,3.844936708860759,0.4624485596707819,,,-0.04419096343068012,0.0044605472055832835,-0.048651510636263405,,,-0.09093378630672089,0.0047695091943552705,-0.09570329550107616,,,-0.1459337004331214,0.005696697507160529,-0.15163039794028194,,,-0.15593487255464525,0.009628822002436773,-0.16556369455708203,,,0.0968504735300478,0.00281021324721011,0.0940402602828377,,
window_2,test,0.2,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.2,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.2,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.2,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.2,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.1,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.1,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.1,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.1,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.1,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.05,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.05,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.05,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.05,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.05,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.025,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.025,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.025,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.025,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.025,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.01,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.01,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.01,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.01,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_2,test,0.01,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
